TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT
GSW,GSW @ POR,2022-02-24,W,36,100,34,67,0.5074626865671642,12,31,0.3870967741935484,20,24,0.8333333333333334,9,27,36,27,10,7,6,17,27,0
DET,DET vs. CLE,2022-02-24,W,36,80,27,68,0.39705882352941174,8,27,0.2962962962962963,18,20,0.9,12,27,39,18,9,4,8,18,-2,1
DEN,DEN @ SAC,2022-02-24,W,36,92,37,70,0.5285714285714286,11,29,0.3793103448275862,7,8,0.875,1,29,30,26,14,10,4,17,5,0
CLE,CLE @ DET,2022-02-24,L,36,82,27,57,0.47368421052631576,9,25,0.36,19,28,0.6785714285714286,3,26,29,16,8,3,4,15,2,0
CHI,CHI vs. ATL,2022-02-24,W,36,82,29,64,0.453125,7,24,0.2916666666666667,17,20,0.85,4,31,35,13,7,4,4,14,0,1
BOS,BOS @ BKN,2022-02-24,W,36,97,34,65,0.5230769230769231,13,32,0.40625,16,20,0.8,7,31,38,20,9,6,3,12,23,0
BKN,BKN vs. BOS,2022-02-24,L,36,74,28,74,0.3783783783783784,6,27,0.2222222222222222,12,16,0.75,7,23,30,18,8,5,4,11,-23,1
ATL,ATL @ CHI,2022-02-24,L,36,82,30,73,0.410958904109589,7,22,0.3181818181818182,15,23,0.6521739130434783,10,28,38,17,7,2,2,14,0,0
WAS,WAS @ BKN,2022-02-17,W,36,78,30,65,0.46153846153846156,6,17,0.35294117647058826,12,14,0.8571428571428571,7,25,32,16,13,6,5,12,0,0
PHI,PHI @ MIL,2022-02-17,W,36,100,38,69,0.5507246376811594,10,27,0.37037037037037035,14,15,0.9333333333333333,8,26,34,18,7,1,2,18,7,0
NOP,NOP vs. DAL,2022-02-17,L,36,81,33,71,0.4647887323943662,7,19,0.3684210526315789,8,12,0.6666666666666666,13,19,32,16,9,5,0,14,-24,1
MIL,MIL vs. PHI,2022-02-17,L,36,93,32,70,0.45714285714285713,11,30,0.36666666666666664,18,24,0.75,11,20,31,16,4,3,1,13,-7,1
MIA,MIA @ CHA,2022-02-17,W,36,64,25,61,0.4098360655737705,7,29,0.2413793103448276,7,12,0.5833333333333334,7,29,36,21,13,3,1,15,-7,0
LAC,LAC vs. HOU,2022-02-17,W,36,107,39,71,0.5492957746478874,15,28,0.5357142857142857,14,15,0.9333333333333333,11,29,40,27,16,7,3,10,28,1
HOU,HOU @ LAC,2022-02-17,L,36,79,31,68,0.45588235294117646,9,27,0.3333333333333333,8,11,0.7272727272727273,7,15,22,20,13,8,2,13,-28,0
DAL,DAL @ NOP,2022-02-17,W,36,105,37,61,0.6065573770491803,16,31,0.5161290322580645,15,19,0.7894736842105263,5,24,29,15,7,3,4,14,24,0
CHA,CHA vs. MIA,2022-02-17,L,36,71,24,60,0.4,8,28,0.2857142857142857,15,21,0.7142857142857143,9,27,36,18,9,5,2,14,7,1
BKN,BKN vs. WAS,2022-02-17,L,36,78,28,68,0.4117647058823529,11,26,0.4230769230769231,11,17,0.6470588235294118,11,25,36,16,12,4,5,16,0,1
WAS,WAS @ IND,2022-02-16,L,36,76,26,63,0.4126984126984127,13,25,0.52,11,14,0.7857142857142857,6,24,30,18,11,7,0,12,-8,0
UTA,UTA @ LAL,2022-02-16,L,36,79,29,60,0.48333333333333334,9,25,0.36,12,15,0.8,6,26,32,12,9,8,6,15,8,0
TOR,TOR @ MIN,2022-02-16,W,36,72,32,67,0.47761194029850745,4,18,0.2222222222222222,4,8,0.5,4,24,28,14,9,6,4,14,-2,0
SAS,SAS @ OKC,2022-02-16,W,36,89,34,76,0.4473684210526316,9,28,0.32142857142857145,12,14,0.8571428571428571,9,34,43,25,9,3,4,12,8,0
SAC,SAC @ CHI,2022-02-16,L,36,88,30,58,0.5172413793103449,10,22,0.45454545454545453,18,20,0.9,4,22,26,17,10,6,1,7,-2,0
POR,POR @ MEM,2022-02-16,W,36,94,34,66,0.5151515151515151,12,27,0.4444444444444444,14,19,0.7368421052631579,10,24,34,20,8,4,5,18,4,0
PHX,PHX vs. HOU,2022-02-16,W,36,89,32,66,0.48484848484848486,4,16,0.25,21,26,0.8076923076923077,4,24,28,20,8,9,6,17,-6,1
ORL,ORL vs. ATL,2022-02-16,L,36,82,32,70,0.45714285714285713,11,33,0.3333333333333333,7,8,0.875,6,26,32,17,11,1,4,17,-22,1
OKC,OKC vs. SAS,2022-02-16,L,36,81,32,81,0.3950617283950617,8,25,0.32,9,15,0.6,12,27,39,21,6,4,4,12,-8,1
NYK,NYK vs. BKN,2022-02-16,L,36,87,29,59,0.4915254237288136,15,32,0.46875,14,16,0.875,5,31,36,15,9,6,7,11,14,1
MIN,MIN vs. TOR,2022-02-16,L,36,74,25,53,0.4716981132075472,8,26,0.3076923076923077,16,23,0.6956521739130435,4,28,32,19,14,4,5,12,2,1
MEM,MEM vs. POR,2022-02-16,L,36,90,29,68,0.4264705882352941,9,22,0.4090909090909091,23,30,0.7666666666666667,8,23,31,19,6,7,6,18,-4,1
LAL,LAL vs. UTA,2022-02-16,W,36,71,29,63,0.4603174603174603,6,27,0.2222222222222222,7,11,0.6363636363636364,7,23,30,18,9,6,7,13,-8,1
IND,IND vs. WAS,2022-02-16,W,36,84,36,62,0.5806451612903226,4,17,0.23529411764705882,8,16,0.5,5,25,30,25,10,8,6,10,8,1
HOU,HOU @ PHX,2022-02-16,L,36,95,32,70,0.45714285714285713,9,28,0.32142857142857145,22,26,0.8461538461538461,10,32,42,19,14,5,4,20,6,0
GSW,GSW vs. DEN,2022-02-16,L,36,86,36,69,0.5217391304347826,8,29,0.27586206896551724,6,9,0.6666666666666666,4,26,30,23,9,12,5,15,8,1
DET,DET @ BOS,2022-02-16,W,36,84,31,71,0.43661971830985913,12,23,0.5217391304347826,10,13,0.7692307692307693,13,21,34,20,11,8,0,13,1,0
DEN,DEN @ GSW,2022-02-16,W,36,78,30,69,0.43478260869565216,8,26,0.3076923076923077,10,11,0.9090909090909091,8,28,36,18,17,4,1,8,-8,0
CHI,CHI vs. SAC,2022-02-16,W,36,90,37,73,0.5068493150684932,8,20,0.4,8,9,0.8888888888888888,11,25,36,20,9,5,1,12,2,1
BOS,BOS vs. DET,2022-02-16,L,36,83,32,57,0.5614035087719298,7,22,0.3181818181818182,12,16,0.75,1,24,25,23,13,5,4,12,-1,1
BKN,BKN @ NYK,2022-02-16,W,36,73,28,70,0.4,8,27,0.2962962962962963,9,16,0.5625,7,24,31,16,8,4,1,13,-14,0
ATL,ATL @ ORL,2022-02-16,W,36,104,35,66,0.5303030303030303,15,25,0.6,19,24,0.7916666666666666,7,24,31,18,6,5,4,16,22,0
PHX,PHX vs. LAC,2022-02-15,W,36,81,35,69,0.5072463768115942,5,18,0.2777777777777778,6,8,0.75,7,29,36,23,11,7,2,9,9,1
PHI,PHI vs. BOS,2022-02-15,L,36,58,15,54,0.2777777777777778,4,24,0.16666666666666666,24,28,0.8571428571428571,4,24,28,12,7,2,2,14,-43,1
NOP,NOP vs. MEM,2022-02-15,L,36,83,33,69,0.4782608695652174,3,19,0.15789473684210525,14,17,0.8235294117647058,10,19,29,12,12,6,4,17,-10,1
MIN,MIN vs. CHA,2022-02-15,W,36,78,27,73,0.3698630136986301,8,39,0.20512820512820512,16,25,0.64,7,28,35,17,10,9,6,15,-9,1
MIL,MIL vs. IND,2022-02-15,W,36,99,37,66,0.5606060606060606,9,24,0.375,16,20,0.8,6,28,34,24,12,5,0,13,5,1
MIA,MIA vs. DAL,2022-02-15,L,36,78,29,68,0.4264705882352941,7,24,0.2916666666666667,13,15,0.8666666666666667,12,26,38,17,8,0,2,16,-3,1
MEM,MEM @ NOP,2022-02-15,W,36,93,37,76,0.4868421052631579,8,27,0.2962962962962963,11,18,0.6111111111111112,14,25,39,21,8,8,3,15,10,0
LAC,LAC @ PHX,2022-02-15,L,36,72,31,76,0.40789473684210525,7,27,0.25925925925925924,3,5,0.6,12,25,37,19,12,7,8,7,-9,0
IND,IND @ MIL,2022-02-15,L,36,94,37,71,0.5211267605633803,13,31,0.41935483870967744,7,16,0.4375,8,23,31,24,10,7,2,17,-5,0
DAL,DAL @ MIA,2022-02-15,W,36,81,26,59,0.4406779661016949,14,32,0.4375,15,23,0.6521739130434783,9,21,30,19,6,2,5,17,3,0
CLE,CLE @ ATL,2022-02-15,L,36,90,35,68,0.5147058823529411,12,31,0.3870967741935484,8,10,0.8,11,20,31,22,11,7,3,17,-4,0
CHA,CHA @ MIN,2022-02-15,L,36,87,32,74,0.43243243243243246,6,26,0.23076923076923078,17,21,0.8095238095238095,13,35,48,24,11,7,5,16,9,0
BOS,BOS @ PHI,2022-02-15,W,36,101,34,63,0.5396825396825397,18,34,0.5294117647058824,15,19,0.7894736842105263,5,36,41,18,4,1,5,18,43,0
ATL,ATL vs. CLE,2022-02-15,W,36,94,34,61,0.5573770491803278,9,23,0.391304347826087,17,19,0.8947368421052632,4,21,25,19,9,8,3,13,4,1
WAS,WAS vs. DET,2022-02-14,W,36,87,33,64,0.515625,8,21,0.38095238095238093,13,16,0.8125,5,24,29,18,11,6,2,13,9,1
UTA,UTA vs. HOU,2022-02-14,W,36,100,37,72,0.5138888888888888,15,34,0.4411764705882353,11,13,0.8461538461538461,11,28,39,25,7,5,4,16,22,1
TOR,TOR @ NOP,2022-02-14,L,36,69,23,72,0.3194444444444444,8,26,0.3076923076923077,15,19,0.7894736842105263,12,18,30,6,6,4,2,11,-25,0
SAS,SAS @ CHI,2022-02-14,L,36,89,36,72,0.5,6,19,0.3157894736842105,11,15,0.7333333333333333,3,22,25,24,4,8,2,8,6,0
SAC,SAC @ BKN,2022-02-14,L,36,66,22,68,0.3235294117647059,9,29,0.3103448275862069,13,17,0.7647058823529411,10,26,36,8,13,4,1,9,-14,0
POR,POR @ MIL,2022-02-14,W,36,94,36,74,0.4864864864864865,15,35,0.42857142857142855,7,11,0.6363636363636364,12,36,48,24,12,5,6,12,16,0
ORL,ORL @ DEN,2022-02-14,L,36,70,29,70,0.4142857142857143,6,27,0.2222222222222222,6,8,0.75,8,25,33,16,13,13,2,13,-15,0
OKC,OKC @ NYK,2022-02-14,W,36,91,37,68,0.5441176470588235,10,25,0.4,7,9,0.7777777777777778,4,27,31,25,10,6,1,11,-3,0
NYK,NYK vs. OKC,2022-02-14,L,36,94,36,78,0.46153846153846156,13,37,0.35135135135135137,9,12,0.75,13,22,35,23,6,7,8,9,3,1
NOP,NOP vs. TOR,2022-02-14,W,36,94,35,57,0.6140350877192983,10,23,0.43478260869565216,14,16,0.875,2,33,35,27,8,3,6,16,25,1
MIL,MIL vs. POR,2022-02-14,L,36,78,30,71,0.4225352112676056,11,33,0.3333333333333333,7,11,0.6363636363636364,6,25,31,14,10,7,3,12,-16,1
LAC,LAC vs. GSW,2022-02-14,W,36,94,38,67,0.5671641791044776,11,26,0.4230769230769231,7,11,0.6363636363636364,5,26,31,17,7,4,1,13,16,1
HOU,HOU @ UTA,2022-02-14,L,36,78,28,61,0.45901639344262296,10,26,0.38461538461538464,12,21,0.5714285714285714,7,21,28,18,9,2,4,15,-22,0
GSW,GSW @ LAC,2022-02-14,L,36,78,29,61,0.47540983606557374,12,27,0.4444444444444444,8,11,0.7272727272727273,4,22,26,18,11,5,1,15,-16,0
DET,DET @ WAS,2022-02-14,L,36,78,27,62,0.43548387096774194,5,14,0.35714285714285715,19,22,0.8636363636363636,7,22,29,15,9,4,3,17,-9,0
DEN,DEN vs. ORL,2022-02-14,W,36,85,31,66,0.4696969696969697,12,32,0.375,11,12,0.9166666666666666,8,33,41,16,17,6,2,9,15,1
CHI,CHI vs. SAS,2022-02-14,W,36,83,32,69,0.463768115942029,9,20,0.45,10,11,0.9090909090909091,10,32,42,17,14,1,2,14,-6,1
BKN,BKN vs. SAC,2022-02-14,W,36,80,31,64,0.484375,7,21,0.3333333333333333,11,11,1.0,5,33,38,19,12,6,4,17,14,1
MIN,MIN @ IND,2022-02-13,W,36,102,34,66,0.5151515151515151,15,28,0.5357142857142857,19,20,0.95,7,23,30,20,13,6,6,19,4,0
IND,IND vs. MIN,2022-02-13,L,36,98,36,76,0.47368421052631576,11,33,0.3333333333333333,15,18,0.8333333333333334,14,22,36,23,10,5,6,15,-4,1
BOS,BOS vs. ATL,2022-02-13,W,36,87,30,63,0.47619047619047616,9,27,0.3333333333333333,18,22,0.8181818181818182,7,28,35,20,7,4,4,12,9,1
ATL,ATL @ BOS,2022-02-13,L,36,78,27,68,0.39705882352941174,12,32,0.375,12,12,1.0,9,27,36,17,11,3,1,18,-9,0
WAS,WAS vs. SAC,2022-02-12,L,36,88,34,71,0.4788732394366197,11,31,0.3548387096774194,9,13,0.6923076923076923,9,16,25,22,7,10,2,14,-4,1
TOR,TOR vs. DEN,2022-02-12,L,36,86,34,69,0.4927536231884058,9,28,0.32142857142857145,9,13,0.6923076923076923,7,23,30,15,7,9,0,14,3,1
SAS,SAS @ NOP,2022-02-12,W,36,98,36,71,0.5070422535211268,13,29,0.4482758620689655,13,16,0.8125,6,22,28,22,4,7,5,18,16,0
SAC,SAC @ WAS,2022-02-12,W,36,92,30,56,0.5357142857142857,11,24,0.4583333333333333,21,24,0.875,6,25,31,20,13,2,2,14,4,0
POR,POR vs. NYK,2022-02-12,W,36,77,28,62,0.45161290322580644,11,31,0.3548387096774194,10,11,0.9090909090909091,3,29,32,22,12,2,2,23,-15,1
PHX,PHX vs. ORL,2022-02-12,W,36,100,42,81,0.5185185185185185,9,24,0.375,7,8,0.875,6,36,42,30,3,5,1,11,22,1
PHI,PHI vs. CLE,2022-02-12,W,36,80,30,55,0.5454545454545454,8,16,0.5,12,15,0.8,4,24,28,19,12,8,5,12,9,1
ORL,ORL @ PHX,2022-02-12,L,36,78,30,69,0.43478260869565216,11,32,0.34375,7,12,0.5833333333333334,3,30,33,20,10,0,1,7,-22,0
OKC,OKC @ CHI,2022-02-12,L,36,80,28,69,0.4057971014492754,10,26,0.38461538461538464,14,19,0.7368421052631579,7,29,36,20,7,6,9,12,-1,0
NYK,NYK @ POR,2022-02-12,L,36,92,28,63,0.4444444444444444,11,31,0.3548387096774194,25,30,0.8333333333333334,8,26,34,18,8,6,4,13,15,0
NOP,NOP vs. SAS,2022-02-12,L,36,82,30,67,0.44776119402985076,5,22,0.22727272727272727,17,20,0.85,8,28,36,16,11,1,2,15,-16,1
MIA,MIA vs. BKN,2022-02-12,W,36,91,34,61,0.5573770491803278,8,21,0.38095238095238093,15,20,0.75,8,33,41,18,11,4,1,15,15,1
MEM,MEM @ CHA,2022-02-12,W,36,99,38,77,0.4935064935064935,10,24,0.4166666666666667,13,20,0.65,12,33,45,25,12,10,5,18,24,0
LAL,LAL @ GSW,2022-02-12,L,36,94,34,66,0.5151515151515151,11,22,0.5,15,23,0.6521739130434783,4,27,31,23,6,5,3,21,-1,0
LAC,LAC @ DAL,2022-02-12,W,36,70,31,65,0.47692307692307695,4,18,0.2222222222222222,4,6,0.6666666666666666,5,28,33,18,9,6,2,12,3,0
GSW,GSW vs. LAL,2022-02-12,W,36,95,32,67,0.47761194029850745,8,28,0.2857142857142857,23,32,0.71875,6,33,39,20,7,2,1,17,1,1
DEN,DEN @ TOR,2022-02-12,W,36,83,28,62,0.45161290322580644,11,31,0.3548387096774194,16,16,1.0,8,29,37,21,15,5,2,13,-3,0
DAL,DAL vs. LAC,2022-02-12,L,36,67,25,65,0.38461538461538464,10,30,0.3333333333333333,7,11,0.6363636363636364,11,26,37,13,12,3,0,11,-3,1
CLE,CLE @ PHI,2022-02-12,L,36,71,30,63,0.47619047619047616,6,20,0.3,5,5,1.0,3,19,22,18,12,3,2,10,-9,0
CHI,CHI vs. OKC,2022-02-12,W,36,81,30,69,0.43478260869565216,5,21,0.23809523809523808,16,19,0.8421052631578947,9,32,41,16,10,5,3,13,1,1
CHA,CHA vs. MEM,2022-02-12,L,36,75,25,71,0.352112676056338,7,31,0.22580645161290322,18,22,0.8181818181818182,13,27,40,17,15,5,5,21,-24,1
BKN,BKN @ MIA,2022-02-12,L,36,76,31,73,0.4246575342465753,7,31,0.22580645161290322,7,13,0.5384615384615384,8,20,28,12,5,9,1,20,-15,0
UTA,UTA vs. ORL,2022-02-11,W,36,77,27,69,0.391304347826087,8,31,0.25806451612903225,15,17,0.8823529411764706,10,31,41,13,14,13,4,10,3,1
SAS,SAS @ ATL,2022-02-11,W,36,103,37,68,0.5441176470588235,13,24,0.5416666666666666,16,18,0.8888888888888888,4,27,31,29,10,8,3,14,16,0
PHI,PHI vs. OKC,2022-02-11,W,36,77,27,70,0.38571428571428573,4,18,0.2222222222222222,19,22,0.8636363636363636,10,32,42,14,8,5,10,12,16,1
ORL,ORL @ UTA,2022-02-11,L,36,74,28,63,0.4444444444444444,9,26,0.34615384615384615,9,11,0.8181818181818182,5,25,30,18,14,11,5,12,-3,0
OKC,OKC @ PHI,2022-02-11,L,36,61,25,70,0.35714285714285715,3,25,0.12,8,8,1.0,8,31,39,12,12,5,7,17,-16,0
MIN,MIN @ CHI,2022-02-11,L,36,91,38,78,0.48717948717948717,7,29,0.2413793103448276,8,10,0.8,7,22,29,24,6,6,3,10,-1,0
IND,IND vs. CLE,2022-02-11,L,36,96,35,67,0.5223880597014925,16,27,0.5925925925925926,10,13,0.7692307692307693,8,26,34,21,15,7,4,17,8,1
DET,DET vs. CHA,2022-02-11,L,36,87,36,77,0.4675324675324675,6,22,0.2727272727272727,9,14,0.6428571428571429,12,22,34,22,14,6,6,16,-23,1
DEN,DEN @ BOS,2022-02-11,L,36,79,31,67,0.4626865671641791,9,35,0.2571428571428571,8,10,0.8,9,32,41,18,18,6,4,11,3,0
CLE,CLE @ IND,2022-02-11,W,36,88,31,65,0.47692307692307695,7,19,0.3684210526315789,19,23,0.8260869565217391,6,20,26,15,9,9,5,11,-8,0
CHI,CHI vs. MIN,2022-02-11,W,36,92,37,64,0.578125,10,25,0.4,8,11,0.7272727272727273,4,30,34,25,13,4,3,10,1,1
CHA,CHA @ DET,2022-02-11,W,36,110,42,75,0.56,14,32,0.4375,12,18,0.6666666666666666,11,28,39,30,12,10,2,16,23,0
BOS,BOS vs. DEN,2022-02-11,W,36,76,31,76,0.40789473684210525,8,30,0.26666666666666666,6,10,0.6,14,24,38,19,10,11,4,14,-3,1
ATL,ATL vs. SAS,2022-02-11,L,36,87,34,75,0.4533333333333333,8,31,0.25806451612903225,11,12,0.9166666666666666,13,25,38,19,11,7,4,15,-16,1
WAS,WAS vs. BKN,2022-02-10,W,36,86,35,67,0.5223880597014925,9,26,0.34615384615384615,7,7,1.0,8,25,33,25,9,4,4,10,8,1
TOR,TOR @ HOU,2022-02-10,W,36,104,39,71,0.5492957746478874,10,29,0.3448275862068966,16,19,0.8421052631578947,10,19,29,18,10,8,2,21,12,0
PHX,PHX vs. MIL,2022-02-10,W,36,97,36,67,0.5373134328358209,6,23,0.2608695652173913,19,26,0.7307692307692307,5,28,33,25,4,6,1,18,20,1
NYK,NYK @ GSW,2022-02-10,W,36,88,31,69,0.4492753623188406,11,29,0.3793103448275862,15,20,0.75,13,30,43,20,11,0,3,11,6,0
NOP,NOP vs. MIA,2022-02-10,L,36,73,28,66,0.42424242424242425,6,27,0.2222222222222222,11,12,0.9166666666666666,10,19,29,13,11,8,4,18,-10,1
MIL,MIL @ PHX,2022-02-10,L,36,77,27,65,0.4153846153846154,10,31,0.3225806451612903,13,19,0.6842105263157895,7,23,30,14,10,2,2,19,-20,0
MIA,MIA @ NOP,2022-02-10,W,36,83,30,62,0.4838709677419355,8,25,0.32,15,19,0.7894736842105263,9,26,35,19,13,7,2,15,10,0
MEM,MEM @ DET,2022-02-10,W,36,95,32,73,0.4383561643835616,11,22,0.5,20,30,0.6666666666666666,16,30,46,23,8,5,2,19,15,0
LAC,LAC @ DAL,2022-02-10,L,36,81,31,59,0.5254237288135594,7,15,0.4666666666666667,12,18,0.6666666666666666,3,20,23,20,9,7,2,18,-8,0
HOU,HOU vs. TOR,2022-02-10,L,36,92,34,62,0.5483870967741935,12,27,0.4444444444444444,12,21,0.5714285714285714,8,21,29,21,15,5,2,16,-12,1
GSW,GSW vs. NYK,2022-02-10,L,36,82,30,72,0.4166666666666667,12,38,0.3157894736842105,10,11,0.9090909090909091,5,24,29,21,4,4,4,17,-6,1
DET,DET vs. MEM,2022-02-10,L,36,80,29,67,0.43283582089552236,6,29,0.20689655172413793,16,19,0.8421052631578947,7,25,32,19,9,2,5,22,-15,1
DAL,DAL vs. LAC,2022-02-10,W,36,89,33,63,0.5238095238095238,11,30,0.36666666666666664,12,16,0.75,6,22,28,17,10,3,2,17,8,1
BKN,BKN @ WAS,2022-02-10,L,36,78,31,69,0.4492753623188406,8,22,0.36363636363636365,8,10,0.8,11,22,33,13,7,5,3,13,-8,0
UTA,UTA vs. GSW,2022-02-09,W,36,79,30,69,0.43478260869565216,11,37,0.2972972972972973,8,11,0.7272727272727273,8,32,40,20,10,3,8,12,14,1
TOR,TOR @ OKC,2022-02-09,W,36,87,32,64,0.5,11,27,0.4074074074074074,12,12,1.0,7,27,34,15,13,5,3,11,15,0
SAS,SAS @ CLE,2022-02-09,L,36,73,30,74,0.40540540540540543,5,23,0.21739130434782608,8,11,0.7272727272727273,11,24,35,19,11,7,2,14,-11,0
SAC,SAC vs. MIN,2022-02-09,W,36,99,36,71,0.5070422535211268,10,26,0.38461538461538464,17,19,0.8947368421052632,8,25,33,25,11,3,4,15,-2,1
POR,POR vs. LAL,2022-02-09,W,36,76,32,67,0.47761194029850745,5,24,0.20833333333333334,7,10,0.7,9,22,31,18,7,9,3,11,-2,1
OKC,OKC vs. TOR,2022-02-09,L,36,72,27,68,0.39705882352941174,10,38,0.2631578947368421,8,9,0.8888888888888888,12,24,36,20,13,9,3,14,-15,1
MIN,MIN @ SAC,2022-02-09,L,36,101,37,73,0.5068493150684932,15,36,0.4166666666666667,12,15,0.8,3,23,26,25,8,3,5,16,2,0
LAL,LAL @ POR,2022-02-09,L,36,78,31,56,0.5535714285714286,13,29,0.4482758620689655,3,9,0.3333333333333333,3,27,30,22,14,5,5,10,2,0
GSW,GSW @ UTA,2022-02-09,L,36,65,22,63,0.3492063492063492,12,34,0.35294117647058826,9,11,0.8181818181818182,3,27,30,13,11,7,3,14,-14,0
CLE,CLE vs. SAS,2022-02-09,W,36,84,30,61,0.4918032786885246,9,18,0.5,15,21,0.7142857142857143,6,31,37,14,12,6,2,8,11,1
CHI,CHI @ CHA,2022-02-09,W,36,89,35,64,0.546875,13,27,0.48148148148148145,6,7,0.8571428571428571,4,28,32,22,11,4,5,12,13,0
CHA,CHA vs. CHI,2022-02-09,L,36,76,28,69,0.4057971014492754,8,31,0.25806451612903225,12,17,0.7058823529411765,9,25,34,19,7,6,1,10,-13,1
SAC,SAC vs. MIN,2022-02-08,L,36,90,33,62,0.532258064516129,6,19,0.3157894736842105,18,20,0.9,4,28,32,24,16,3,3,12,-12,1
POR,POR vs. ORL,2022-02-08,L,36,79,29,74,0.3918918918918919,9,27,0.3333333333333333,12,15,0.8,15,26,41,19,11,7,4,9,-4,1
PHX,PHX @ PHI,2022-02-08,W,36,83,35,78,0.44871794871794873,5,23,0.21739130434782608,8,8,1.0,8,28,36,22,4,5,4,11,-1,0
PHI,PHI vs. PHX,2022-02-08,L,36,84,32,67,0.47761194029850745,7,22,0.3181818181818182,13,14,0.9285714285714286,4,32,36,21,11,4,4,13,1,1
ORL,ORL @ POR,2022-02-08,W,36,83,33,71,0.4647887323943662,14,29,0.4827586206896552,3,4,0.75,8,26,34,25,12,7,6,11,4,0
NYK,NYK @ DEN,2022-02-08,L,36,94,36,74,0.4864864864864865,14,33,0.42424242424242425,8,10,0.8,8,14,22,21,7,8,2,18,-17,0
NOP,NOP vs. HOU,2022-02-08,W,36,86,32,58,0.5517241379310345,7,26,0.2692307692307692,15,17,0.8823529411764706,5,28,33,20,17,6,8,22,10,1
MIN,MIN @ SAC,2022-02-08,W,36,102,39,81,0.48148148148148145,19,35,0.5428571428571428,5,7,0.7142857142857143,12,21,33,28,11,8,4,19,12,0
MIL,MIL @ LAL,2022-02-08,W,36,109,42,73,0.5753424657534246,14,29,0.4827586206896552,11,18,0.6111111111111112,8,22,30,26,7,8,4,16,24,0
MEM,MEM vs. LAC,2022-02-08,W,36,104,39,78,0.5,7,20,0.35,19,23,0.8260869565217391,17,28,45,18,9,10,4,14,30,1
LAL,LAL vs. MIL,2022-02-08,L,36,85,32,63,0.5079365079365079,8,25,0.32,13,22,0.5909090909090909,9,21,30,23,14,5,3,17,-24,1
LAC,LAC @ MEM,2022-02-08,L,36,74,26,63,0.4126984126984127,6,20,0.3,16,22,0.7272727272727273,7,22,29,14,14,6,5,15,-30,0
IND,IND @ ATL,2022-02-08,L,36,75,27,74,0.36486486486486486,5,23,0.21739130434782608,16,19,0.8421052631578947,15,19,34,16,11,8,3,13,-31,0
HOU,HOU @ NOP,2022-02-08,L,36,76,23,62,0.3709677419354839,11,33,0.3333333333333333,19,27,0.7037037037037037,10,21,31,13,15,8,2,18,-10,0
DET,DET @ DAL,2022-02-08,L,36,71,27,66,0.4090909090909091,5,23,0.21739130434782608,12,19,0.631578947368421,9,19,28,18,8,3,2,19,-27,0
DEN,DEN vs. NYK,2022-02-08,W,36,111,40,63,0.6349206349206349,13,24,0.5416666666666666,18,25,0.72,11,28,39,27,12,4,1,14,17,1
DAL,DAL vs. DET,2022-02-08,W,36,98,32,57,0.5614035087719298,16,27,0.5925925925925926,18,23,0.782608695652174,5,31,36,19,10,4,3,13,27,1
BOS,BOS @ BKN,2022-02-08,W,36,97,38,68,0.5588235294117647,11,32,0.34375,10,12,0.8333333333333334,7,27,34,27,9,6,8,6,26,0
BKN,BKN vs. BOS,2022-02-08,L,36,71,30,75,0.4,9,27,0.3333333333333333,2,4,0.5,14,19,33,17,13,4,1,14,-26,1
ATL,ATL vs. IND,2022-02-08,W,36,106,42,68,0.6176470588235294,14,25,0.56,8,12,0.6666666666666666,7,28,35,29,11,6,5,18,31,1
WAS,WAS vs. MIA,2022-02-07,L,36,70,25,57,0.43859649122807015,4,21,0.19047619047619047,16,18,0.8888888888888888,4,18,22,17,13,7,0,14,-21,1
UTA,UTA vs. NYK,2022-02-07,W,36,82,29,72,0.4027777777777778,8,36,0.2222222222222222,16,18,0.8888888888888888,12,25,37,13,12,2,5,17,-4,1
TOR,TOR @ CHA,2022-02-07,W,36,80,30,65,0.46153846153846156,12,30,0.4,8,12,0.6666666666666666,8,29,37,16,14,7,3,12,5,0
PHX,PHX @ CHI,2022-02-07,W,36,102,40,69,0.5797101449275363,11,26,0.4230769230769231,11,12,0.9166666666666666,8,28,36,24,7,4,5,15,19,0
OKC,OKC vs. GSW,2022-02-07,L,36,72,27,64,0.421875,9,25,0.36,9,13,0.6923076923076923,10,25,35,16,15,6,2,11,-13,1
NYK,NYK @ UTA,2022-02-07,L,36,86,31,75,0.41333333333333333,5,25,0.2,19,27,0.7037037037037037,18,26,44,14,10,8,3,16,4,0
MIA,MIA @ WAS,2022-02-07,W,36,91,33,56,0.5892857142857143,11,21,0.5238095238095238,14,16,0.875,4,24,28,22,14,7,0,18,21,0
GSW,GSW @ OKC,2022-02-07,W,36,85,32,63,0.5079365079365079,11,34,0.3235294117647059,10,11,0.9090909090909091,3,26,29,25,11,10,2,13,13,0
CHI,CHI vs. PHX,2022-02-07,L,36,83,28,67,0.417910447761194,8,21,0.38095238095238093,19,21,0.9047619047619048,8,20,28,12,8,5,1,13,-19,1
CHA,CHA vs. TOR,2022-02-07,L,36,75,31,71,0.43661971830985913,6,28,0.21428571428571427,7,7,1.0,7,25,32,21,11,9,1,9,-5,1
