TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT
LAC,LAC @ PHX,2022-02-15,L,12,24,9,21,42.9,3,8,37.5,3,4,75.0,1,8,9,7,2,4,1,5,2,0
IND,IND @ MIL,2022-02-15,L,12,25,10,22,45.5,4,10,40.0,1,3,33.3,2,8,10,8,2,1,0,6,-4,0
DAL,DAL @ MIA,2022-02-15,W,12,26,8,17,47.1,4,9,44.4,6,10,60.0,3,5,8,8,3,3,2,9,5,0
CLE,CLE @ ATL,2022-02-15,L,12,26,10,20,50.0,4,10,40.0,2,2,100.0,3,5,8,8,2,1,0,6,-4,0
CHA,CHA @ MIN,2022-02-15,L,12,21,8,19,42.1,2,4,50.0,3,5,60.0,1,7,8,6,3,2,1,7,-9,0
BOS,BOS @ PHI,2022-02-15,W,12,34,12,19,63.2,7,11,63.6,3,3,100.0,2,8,10,10,7,1,5,7,5,0
ATL,ATL vs. CLE,2022-02-15,W,12,30,9,19,47.4,5,10,50.0,7,8,87.5,3,7,10,6,2,1,1,5,4,1
WAS,WAS vs. DET,2022-02-14,W,12,16,7,21,33.3,1,8,12.5,1,2,50.0,5,11,16,3,4,2,1,3,0,1
UTA,UTA vs. HOU,2022-02-14,W,12,35,12,17,70.6,3,6,50.0,8,9,88.9,2,12,14,9,6,1,1,6,12,1
TOR,TOR @ NOP,2022-02-14,L,12,21,6,23,26.1,0,8,0.0,9,12,75.0,7,7,14,2,2,3,1,3,-5,0
SAS,SAS @ CHI,2022-02-14,L,12,20,8,20,40.0,0,1,0.0,4,6,66.7,1,7,8,4,3,1,0,7,-17,0
SAC,SAC @ BKN,2022-02-14,L,12,19,9,22,40.9,0,6,0.0,1,1,100.0,1,6,7,4,5,4,3,8,-10,0
POR,POR @ MIL,2022-02-14,W,12,28,9,25,36.0,3,8,37.5,7,8,87.5,2,8,10,6,2,3,0,7,-1,0
ORL,ORL @ DEN,2022-02-14,L,12,41,11,21,52.4,5,12,41.7,14,15,93.3,3,6,9,8,2,3,3,6,5,0
OKC,OKC @ NYK,2022-02-14,W,12,21,6,19,31.6,3,8,37.5,6,10,60.0,3,6,9,2,1,3,0,6,3,0
NYK,NYK vs. OKC,2022-02-14,L,12,18,6,20,30.0,0,6,0.0,6,7,85.7,4,12,16,4,6,1,3,10,-3,1
NOP,NOP vs. TOR,2022-02-14,W,12,26,10,20,50.0,6,12,50.0,0,0,0.0,2,10,12,9,6,1,1,8,5,1
MIL,MIL vs. POR,2022-02-14,L,12,29,8,18,44.4,2,8,25.0,11,13,84.6,0,12,12,4,3,1,0,6,1,1
LAC,LAC vs. GSW,2022-02-14,W,12,25,10,18,55.6,4,8,50.0,1,4,25.0,1,11,12,8,5,2,2,5,-1,1
HOU,HOU @ UTA,2022-02-14,L,12,23,7,22,31.8,2,11,18.2,7,7,100.0,3,2,5,5,3,3,0,5,-12,0
GSW,GSW @ LAC,2022-02-14,L,12,26,10,25,40.0,4,14,28.6,2,2,100.0,3,9,12,5,3,2,2,3,1,0
DET,DET @ WAS,2022-02-14,L,12,16,5,23,21.7,3,9,33.3,3,5,60.0,6,9,15,4,3,3,0,2,0,0
DEN,DEN vs. ORL,2022-02-14,W,12,36,11,22,50.0,4,8,50.0,10,11,90.9,4,7,11,9,6,1,0,9,-5,1
CHI,CHI vs. SAS,2022-02-14,W,12,37,14,19,73.7,1,4,25.0,8,10,80.0,0,11,11,8,2,2,1,5,17,1
BKN,BKN vs. SAC,2022-02-14,W,12,29,12,20,60.0,2,5,40.0,3,4,75.0,1,10,11,6,6,1,1,5,10,1
MIN,MIN @ IND,2022-02-13,W,12,27,9,18,50.0,3,6,50.0,6,8,75.0,1,7,8,3,1,2,2,6,5,0
IND,IND vs. MIN,2022-02-13,L,12,22,9,26,34.6,2,12,16.7,2,4,50.0,8,10,18,5,3,0,0,6,-5,1
BOS,BOS vs. ATL,2022-02-13,W,12,18,6,22,27.3,2,11,18.2,4,5,80.0,5,14,19,1,5,1,2,3,1,1
ATL,ATL @ BOS,2022-02-13,L,12,17,7,25,28.0,0,6,0.0,3,3,100.0,2,10,12,1,2,3,2,4,-1,0
WAS,WAS vs. SAC,2022-02-12,L,12,22,7,17,41.2,2,7,28.6,6,8,75.0,1,6,7,4,3,1,1,5,-9,1
TOR,TOR vs. DEN,2022-02-12,L,12,23,9,19,47.4,3,6,50.0,2,4,50.0,1,4,5,7,0,2,1,5,-4,1
SAS,SAS @ NOP,2022-02-12,W,12,26,11,22,50.0,1,8,12.5,3,3,100.0,1,5,6,4,1,2,0,1,-6,0
SAC,SAC @ WAS,2022-02-12,W,12,31,13,20,65.0,1,4,25.0,4,5,80.0,0,11,11,7,1,2,0,6,9,0
POR,POR vs. NYK,2022-02-12,W,12,35,12,22,54.5,4,9,44.4,7,9,77.8,6,13,19,7,5,1,0,3,24,1
PHX,PHX vs. ORL,2022-02-12,W,12,32,13,24,54.2,6,10,60.0,0,2,0.0,1,9,10,10,4,3,1,8,5,1
PHI,PHI vs. CLE,2022-02-12,W,12,23,8,24,33.3,2,6,33.3,5,6,83.3,4,8,12,5,1,5,0,9,1,1
ORL,ORL @ PHX,2022-02-12,L,12,27,7,18,38.9,4,9,44.4,9,12,75.0,1,10,11,5,5,2,1,2,-5,0
OKC,OKC @ CHI,2022-02-12,L,12,21,6,19,31.6,1,10,10.0,8,11,72.7,0,7,7,2,1,2,1,3,-4,0
NYK,NYK @ POR,2022-02-12,L,12,11,3,18,16.7,1,8,12.5,4,4,100.0,1,6,7,1,5,0,2,11,-24,0
NOP,NOP vs. SAS,2022-02-12,L,12,32,13,20,65.0,6,10,60.0,0,0,0.0,2,8,10,6,4,1,2,4,6,1
MIA,MIA vs. BKN,2022-02-12,W,12,24,7,21,33.3,2,8,25.0,8,9,88.9,2,9,11,2,4,2,0,6,-11,1
MEM,MEM @ CHA,2022-02-12,W,12,26,9,19,47.4,1,9,11.1,7,13,53.8,4,8,12,6,5,1,3,8,-17,0
LAL,LAL @ GSW,2022-02-12,L,12,21,7,22,31.8,0,5,0.0,7,10,70.0,8,9,17,2,3,0,3,3,-1,0
LAC,LAC @ DAL,2022-02-12,W,12,29,12,17,70.6,3,4,75.0,2,5,40.0,1,8,9,5,5,1,2,8,-1,0
GSW,GSW vs. LAL,2022-02-12,W,12,22,8,23,34.8,4,10,40.0,2,2,100.0,4,7,11,4,2,2,2,7,1,1
DEN,DEN @ TOR,2022-02-12,W,12,27,11,22,50.0,3,6,50.0,2,5,40.0,4,9,13,7,3,0,1,3,4,0
DAL,DAL vs. LAC,2022-02-12,L,12,30,10,20,50.0,5,9,55.6,5,8,62.5,2,5,7,3,2,1,0,6,1,1
CLE,CLE @ PHI,2022-02-12,L,12,22,6,14,42.9,2,4,50.0,8,10,80.0,2,10,12,3,5,0,1,6,-1,0
CHI,CHI vs. OKC,2022-02-12,W,12,25,10,20,50.0,2,4,50.0,3,4,75.0,2,14,16,4,3,1,0,6,4,1
CHA,CHA vs. MEM,2022-02-12,L,12,43,14,26,53.8,7,14,50.0,8,11,72.7,5,8,13,11,2,2,1,8,17,1
BKN,BKN @ MIA,2022-02-12,L,12,35,11,20,55.0,5,9,55.6,8,9,88.9,1,12,13,4,3,3,1,7,11,0
UTA,UTA vs. ORL,2022-02-11,W,12,37,13,20,65.0,5,10,50.0,6,7,85.7,1,8,9,9,2,2,1,4,12,1
SAS,SAS @ ATL,2022-02-11,W,12,33,13,22,59.1,5,8,62.5,2,3,66.7,1,9,10,8,4,3,1,7,-1,0
PHI,PHI vs. OKC,2022-02-11,W,12,23,9,23,39.1,3,8,37.5,2,4,50.0,5,8,13,5,3,2,0,4,-3,1
ORL,ORL @ UTA,2022-02-11,L,12,25,9,21,42.9,4,9,44.4,3,5,60.0,4,6,10,5,4,1,0,3,-12,0
OKC,OKC @ PHI,2022-02-11,L,12,26,10,20,50.0,3,10,30.0,3,4,75.0,3,10,13,9,4,1,1,4,3,0
MIN,MIN @ CHI,2022-02-11,L,12,31,10,18,55.6,6,11,54.5,5,6,83.3,0,3,3,8,3,1,1,2,-11,0
IND,IND vs. CLE,2022-02-11,L,12,17,7,22,31.8,2,11,18.2,1,3,33.3,1,3,4,4,8,2,0,8,-15,1
DET,DET vs. CHA,2022-02-11,L,12,32,12,25,48.0,6,13,46.2,2,4,50.0,4,7,11,10,4,4,0,4,1,1
DEN,DEN @ BOS,2022-02-11,L,12,23,8,23,34.8,2,9,22.2,5,8,62.5,3,8,11,5,3,1,2,11,-9,0
CLE,CLE @ IND,2022-02-11,W,12,32,12,16,75.0,2,5,40.0,6,7,85.7,0,6,6,5,4,3,2,5,15,0
CHI,CHI vs. MIN,2022-02-11,W,12,42,18,23,78.3,4,6,66.7,2,2,100.0,2,7,9,7,2,2,0,5,11,1
CHA,CHA @ DET,2022-02-11,W,12,31,12,22,54.5,4,10,40.0,3,5,60.0,4,8,12,6,6,3,0,6,-1,0
BOS,BOS vs. DEN,2022-02-11,W,12,32,7,20,35.0,2,7,28.6,16,20,80.0,4,12,16,5,2,2,4,6,9,1
ATL,ATL vs. SAS,2022-02-11,L,12,34,13,28,46.4,6,12,50.0,2,3,66.7,4,7,11,9,3,3,1,3,1,1
WAS,WAS vs. BKN,2022-02-10,W,12,27,8,18,44.4,2,5,40.0,9,11,81.8,2,6,8,4,3,3,1,13,-7,1
TOR,TOR @ HOU,2022-02-10,W,12,35,14,26,53.8,5,10,50.0,2,3,66.7,4,4,8,7,2,4,1,7,7,0
PHX,PHX vs. MIL,2022-02-10,W,12,34,15,23,65.2,3,7,42.9,1,3,33.3,4,6,10,10,4,4,1,4,4,1
NYK,NYK @ GSW,2022-02-10,W,12,28,8,21,38.1,3,7,42.9,9,13,69.2,3,5,8,4,4,3,0,7,-4,0
NOP,NOP vs. MIA,2022-02-10,L,12,24,8,19,42.1,5,14,35.7,3,4,75.0,2,8,10,6,6,0,2,5,-5,1
MIL,MIL @ PHX,2022-02-10,L,12,30,13,23,56.5,0,7,0.0,4,6,66.7,4,5,9,4,4,4,2,3,-4,0
MIA,MIA @ NOP,2022-02-10,W,12,29,9,19,47.4,2,7,28.6,9,9,100.0,2,6,8,6,1,5,2,4,5,0
MEM,MEM @ DET,2022-02-10,W,12,37,12,19,63.2,4,8,50.0,9,12,75.0,2,12,14,9,5,1,2,4,10,0
LAC,LAC @ DAL,2022-02-10,L,12,24,8,22,36.4,2,8,25.0,6,7,85.7,1,7,8,4,1,2,0,7,1,0
HOU,HOU vs. TOR,2022-02-10,L,12,28,9,20,45.0,4,11,36.4,6,9,66.7,5,7,12,4,6,0,2,4,-7,1
GSW,GSW vs. NYK,2022-02-10,L,12,32,12,19,63.2,3,7,42.9,5,6,83.3,0,9,9,6,4,0,1,7,4,1
DET,DET vs. MEM,2022-02-10,L,12,27,12,27,44.4,1,6,16.7,2,2,100.0,3,5,8,8,1,2,2,7,-10,1
DAL,DAL vs. LAC,2022-02-10,W,12,23,5,15,33.3,2,9,22.2,11,11,100.0,2,11,13,2,4,1,1,6,-1,1
BKN,BKN @ WAS,2022-02-10,L,12,34,8,15,53.3,2,7,28.6,16,18,88.9,1,8,9,6,3,1,0,8,7,0
UTA,UTA vs. GSW,2022-02-09,W,12,32,11,20,55.0,6,14,42.9,4,6,66.7,3,9,12,6,2,0,1,4,12,1
TOR,TOR @ OKC,2022-02-09,W,12,30,13,24,54.2,2,8,25.0,2,2,100.0,3,8,11,7,3,4,1,5,4,0
SAS,SAS @ CLE,2022-02-09,L,12,19,8,25,32.0,3,10,30.0,0,0,0.0,4,7,11,5,2,1,2,3,-2,0
SAC,SAC vs. MIN,2022-02-09,W,12,33,12,22,54.5,2,4,50.0,7,8,87.5,3,15,18,7,3,1,3,4,15,1
POR,POR vs. LAL,2022-02-09,W,12,31,10,22,45.5,5,8,62.5,6,6,100.0,2,8,10,8,4,6,0,4,4,1
OKC,OKC vs. TOR,2022-02-09,L,12,26,9,19,47.4,4,9,44.4,4,5,80.0,2,7,9,8,5,2,1,3,-4,1
MIN,MIN @ SAC,2022-02-09,L,12,18,7,25,28.0,1,10,10.0,3,3,100.0,3,5,8,3,2,1,1,5,-15,0
LAL,LAL @ POR,2022-02-09,L,12,27,10,18,55.6,4,8,50.0,3,4,75.0,0,8,8,7,7,2,2,5,-4,0
GSW,GSW @ UTA,2022-02-09,L,12,20,6,15,40.0,4,9,44.4,4,6,66.7,0,5,5,4,2,1,0,5,-12,0
CLE,CLE vs. SAS,2022-02-09,W,12,21,9,21,42.9,0,3,0.0,3,3,100.0,4,10,14,4,3,2,0,4,2,1
CHI,CHI @ CHA,2022-02-09,W,12,32,11,18,61.1,3,6,50.0,7,12,58.3,1,7,8,5,3,0,0,5,-1,0
CHA,CHA vs. CHI,2022-02-09,L,12,33,12,24,50.0,5,12,41.7,4,6,66.7,2,7,9,7,2,1,0,6,1,1
SAC,SAC vs. MIN,2022-02-08,L,12,24,8,21,38.1,3,6,50.0,5,6,83.3,1,5,6,5,3,1,0,8,-8,1
POR,POR vs. ORL,2022-02-08,L,12,16,3,17,17.6,2,11,18.2,8,11,72.7,2,7,9,2,2,2,1,3,-14,1
PHX,PHX @ PHI,2022-02-08,W,12,31,8,17,47.1,1,3,33.3,14,16,87.5,3,9,12,5,4,2,1,4,6,0
PHI,PHI vs. PHX,2022-02-08,L,12,25,9,22,40.9,3,10,30.0,4,4,100.0,2,6,8,3,4,3,0,9,-6,1
ORL,ORL @ POR,2022-02-08,W,12,30,11,19,57.9,5,9,55.6,3,4,75.0,2,14,16,9,3,1,1,7,14,0
NYK,NYK @ DEN,2022-02-08,L,12,21,9,27,33.3,1,10,10.0,2,2,100.0,6,13,19,4,2,1,1,7,0,0
NOP,NOP vs. HOU,2022-02-08,W,12,24,10,22,45.5,1,6,16.7,3,3,100.0,3,7,10,7,2,4,2,7,3,1
MIN,MIN @ SAC,2022-02-08,W,12,32,11,23,47.8,3,9,33.3,7,10,70.0,4,12,16,6,3,2,0,5,8,0
MIL,MIL @ LAL,2022-02-08,W,12,22,10,23,43.5,1,7,14.3,1,2,50.0,3,9,12,5,5,2,0,8,-9,0
MEM,MEM vs. LAC,2022-02-08,W,12,31,14,25,56.0,2,6,33.3,1,2,50.0,4,6,10,8,4,2,2,4,-4,1
LAL,LAL vs. MIL,2022-02-08,L,12,31,12,22,54.5,2,7,28.6,5,8,62.5,3,8,11,5,2,2,3,3,9,1
LAC,LAC @ MEM,2022-02-08,L,12,35,14,26,53.8,5,11,45.5,2,2,100.0,4,7,11,11,3,2,2,2,4,0
IND,IND @ ATL,2022-02-08,L,12,37,10,19,52.6,5,8,62.5,12,14,85.7,3,6,9,6,2,2,1,3,10,0
HOU,HOU @ NOP,2022-02-08,L,12,21,9,24,37.5,2,9,22.2,1,4,25.0,8,8,16,6,6,0,1,5,-3,0
DET,DET @ DAL,2022-02-08,L,12,15,6,21,28.6,0,7,0.0,3,3,100.0,4,13,17,2,7,2,0,5,-3,0
DEN,DEN vs. NYK,2022-02-08,W,12,21,6,22,27.3,3,15,20.0,6,6,100.0,1,12,13,4,1,1,0,4,0,1
DAL,DAL vs. DET,2022-02-08,W,12,18,8,22,36.4,2,9,22.2,0,0,0.0,1,10,11,5,3,6,2,5,3,1
BOS,BOS @ BKN,2022-02-08,W,12,29,12,23,52.2,3,8,37.5,2,4,50.0,4,14,18,5,5,0,0,8,9,0
BKN,BKN vs. BOS,2022-02-08,L,12,20,8,24,33.3,1,9,11.1,3,9,33.3,1,6,7,5,1,2,3,4,-9,1
ATL,ATL vs. IND,2022-02-08,W,12,27,10,22,45.5,3,8,37.5,4,4,100.0,3,5,8,7,5,2,2,8,-10,1
WAS,WAS vs. MIA,2022-02-07,L,12,30,11,23,47.8,3,10,30.0,5,5,100.0,3,8,11,8,4,3,0,4,0,1
UTA,UTA vs. NYK,2022-02-07,W,12,31,10,21,47.6,4,12,33.3,7,9,77.8,2,10,12,6,0,4,1,9,13,1
TOR,TOR @ CHA,2022-02-07,W,12,36,11,19,57.9,3,5,60.0,11,17,64.7,6,8,14,5,4,2,2,8,10,0
PHX,PHX @ CHI,2022-02-07,W,12,25,9,21,42.9,1,6,16.7,6,7,85.7,2,6,8,7,4,1,0,8,-16,0
OKC,OKC vs. GSW,2022-02-07,L,12,26,10,26,38.5,2,11,18.2,4,4,100.0,8,7,15,5,3,2,0,3,1,1
NYK,NYK @ UTA,2022-02-07,L,12,18,5,20,25.0,3,8,37.5,5,8,62.5,2,10,12,4,6,0,0,7,-13,0
MIA,MIA @ WAS,2022-02-07,W,12,30,10,20,50.0,7,11,63.6,3,5,60.0,1,8,9,7,5,2,1,5,0,0
GSW,GSW @ OKC,2022-02-07,W,12,25,9,19,47.4,4,9,44.4,3,6,50.0,3,8,11,5,4,2,1,6,-1,0
CHI,CHI vs. PHX,2022-02-07,L,12,41,15,23,65.2,2,5,40.0,9,10,90.0,3,9,12,6,1,2,1,5,16,1
CHA,CHA vs. TOR,2022-02-07,L,12,26,8,24,33.3,3,12,25.0,7,9,77.8,2,4,6,7,2,2,3,10,-10,1
PHI,PHI @ CHI,2022-02-06,W,12,30,13,19,68.4,2,5,40.0,2,3,66.7,1,8,9,5,4,2,1,5,3,0
ORL,ORL vs. BOS,2022-02-06,L,12,22,8,21,38.1,3,7,42.9,3,3,100.0,2,5,7,5,5,2,1,7,-16,1
NOP,NOP @ HOU,2022-02-06,W,12,33,9,18,50.0,2,6,33.3,13,17,76.5,2,5,7,6,2,4,0,6,3,0
MIN,MIN vs. DET,2022-02-06,W,12,35,12,20,60.0,5,6,83.3,6,7,85.7,1,9,10,8,3,1,3,3,9,1
MIL,MIL @ LAC,2022-02-06,W,12,38,15,22,68.2,7,10,70.0,1,2,50.0,1,8,9,8,2,1,1,3,6,0
LAC,LAC vs. MIL,2022-02-06,L,12,32,12,23,52.2,5,12,41.7,3,3,100.0,3,5,8,7,2,2,0,4,-6,1
IND,IND @ CLE,2022-02-06,L,12,17,5,17,29.4,2,6,33.3,5,6,83.3,2,4,6,3,5,0,0,5,-20,0
HOU,HOU vs. NOP,2022-02-06,L,12,30,10,19,52.6,6,15,40.0,4,6,66.7,2,6,8,9,6,0,2,9,-3,1
DET,DET @ MIN,2022-02-06,L,12,26,11,24,45.8,3,8,37.5,1,3,33.3,2,6,8,6,2,2,1,6,-9,0
DEN,DEN vs. BKN,2022-02-06,W,12,17,7,23,30.4,1,10,10.0,2,4,50.0,3,12,15,5,2,3,0,6,4,1
DAL,DAL vs. ATL,2022-02-06,W,12,23,8,18,44.4,4,8,50.0,3,4,75.0,0,8,8,6,5,4,1,4,5,1
CLE,CLE vs. IND,2022-02-06,W,12,37,13,18,72.2,8,11,72.7,3,4,75.0,1,7,8,12,3,2,0,7,20,1
CHI,CHI vs. PHI,2022-02-06,L,12,27,8,20,40.0,3,10,30.0,8,8,100.0,2,5,7,5,2,1,0,3,-3,1
BOS,BOS @ ORL,2022-02-06,W,12,38,13,25,52.0,6,11,54.5,6,7,85.7,4,11,15,9,5,3,2,4,16,0
BKN,BKN @ DEN,2022-02-06,L,12,13,4,17,23.5,2,9,22.2,3,4,75.0,1,11,12,3,3,1,4,5,-4,0
ATL,ATL @ DAL,2022-02-06,L,12,18,9,22,40.9,0,5,0.0,0,0,0.0,4,7,11,3,4,3,2,5,-5,0
WAS,WAS vs. PHX,2022-02-05,L,12,29,10,18,55.6,2,5,40.0,7,9,77.8,2,12,14,5,1,2,2,6,19,1
SAC,SAC vs. OKC,2022-02-05,W,12,24,11,20,55.0,2,6,33.3,0,2,0.0,0,6,6,9,3,3,1,4,0,1
POR,POR vs. MIL,2022-02-05,L,12,33,14,21,66.7,3,6,50.0,2,4,50.0,2,6,8,9,4,2,1,5,3,1
PHX,PHX @ WAS,2022-02-05,W,12,10,4,25,16.0,1,8,12.5,1,5,20.0,7,6,13,3,4,1,0,6,-19,0
ORL,ORL vs. MEM,2022-02-05,L,12,34,11,22,50.0,5,11,45.5,7,10,70.0,2,11,13,8,1,0,0,4,7,1
OKC,OKC @ SAC,2022-02-05,L,12,24,9,18,50.0,2,6,33.3,4,4,100.0,2,9,11,4,4,0,0,2,0,0
NYK,NYK @ LAL,2022-02-05,L,12,27,8,20,40.0,2,10,20.0,9,11,81.8,5,11,16,5,2,1,1,8,3,0
MIL,MIL @ POR,2022-02-05,W,12,30,12,24,50.0,5,11,45.5,1,2,50.0,4,6,10,8,3,1,1,4,-3,0
MIA,MIA @ CHA,2022-02-05,W,12,23,9,20,45.0,5,9,55.6,0,0,0.0,2,7,9,8,6,3,0,4,-4,0
MEM,MEM @ ORL,2022-02-05,W,12,27,12,29,41.4,3,12,25.0,0,2,0.0,5,9,14,6,2,1,1,6,-7,0
LAL,LAL vs. NYK,2022-02-05,W,12,24,9,20,45.0,2,8,25.0,4,10,40.0,3,7,10,4,2,1,2,7,-3,1
CHA,CHA vs. MIA,2022-02-05,L,12,27,11,24,45.8,4,12,33.3,1,2,50.0,5,8,13,6,3,2,0,3,4,1
UTA,UTA vs. BKN,2022-02-04,W,12,20,10,23,43.5,0,7,0.0,0,0,0.0,3,6,9,7,4,2,1,3,-9,1
TOR,TOR vs. ATL,2022-02-04,W,12,29,10,15,66.7,5,6,83.3,4,4,100.0,2,10,12,7,8,2,2,3,1,1
SAS,SAS vs. HOU,2022-02-04,W,12,34,12,19,63.2,5,9,55.6,5,8,62.5,1,9,10,11,2,3,1,6,5,1
POR,POR vs. OKC,2022-02-04,L,12,17,7,29,24.1,0,11,0.0,3,3,100.0,6,12,18,2,4,1,2,8,-4,1
PHI,PHI @ DAL,2022-02-04,L,12,20,8,16,50.0,2,9,22.2,2,4,50.0,1,8,9,5,4,1,2,3,-2,0
OKC,OKC @ POR,2022-02-04,W,12,21,5,21,23.8,3,9,33.3,8,11,72.7,4,13,17,5,3,1,2,7,4,0
NOP,NOP @ DEN,2022-02-04,W,12,31,11,15,73.3,2,5,40.0,7,8,87.5,0,7,7,6,4,5,0,5,8,0
IND,IND vs. CHI,2022-02-04,L,12,25,12,26,46.2,1,5,20.0,0,0,0.0,5,9,14,6,5,1,1,6,-4,1
HOU,HOU @ SAS,2022-02-04,L,12,29,9,24,37.5,3,10,30.0,8,9,88.9,5,7,12,3,3,1,2,6,-5,0
DET,DET vs. BOS,2022-02-04,L,12,37,12,30,40.0,4,10,40.0,9,10,90.0,6,12,18,8,4,3,0,12,13,1
DEN,DEN vs. NOP,2022-02-04,L,12,23,8,16,50.0,5,11,45.5,2,2,100.0,0,4,4,5,7,4,0,6,-8,1
DAL,DAL vs. PHI,2022-02-04,W,12,22,8,21,38.1,2,10,20.0,4,5,80.0,5,7,12,5,4,3,0,3,2,1
CLE,CLE @ CHA,2022-02-04,W,12,26,8,20,40.0,4,10,40.0,6,6,100.0,4,6,10,6,4,1,0,4,-10,0
CHI,CHI @ IND,2022-02-04,W,12,29,11,21,52.4,2,8,25.0,5,8,62.5,2,6,8,8,1,0,4,3,4,0
CHA,CHA vs. CLE,2022-02-04,L,12,36,13,25,52.0,7,16,43.8,3,3,100.0,5,8,13,11,2,3,1,5,10,1
BOS,BOS @ DET,2022-02-04,W,12,24,5,18,27.8,2,8,25.0,12,14,85.7,2,10,12,3,6,1,3,8,-13,0
BKN,BKN @ UTA,2022-02-04,L,12,29,11,23,47.8,3,7,42.9,4,5,80.0,6,8,14,7,3,2,1,1,9,0
ATL,ATL @ TOR,2022-02-04,L,12,28,11,23,47.8,4,9,44.4,2,3,66.7,3,3,6,7,2,7,0,4,-1,0
TOR,TOR vs. CHI,2022-02-03,W,12,27,11,30,36.7,1,4,25.0,4,6,66.7,8,6,14,3,2,1,2,4,-6,1
SAS,SAS vs. MIA,2022-02-03,L,12,29,8,17,47.1,1,4,25.0,12,15,80.0,1,10,11,5,3,3,3,4,5,1
SAC,SAC @ GSW,2022-02-03,L,12,31,10,19,52.6,4,12,33.3,7,9,77.8,1,5,6,6,5,3,1,4,-1,0
PHX,PHX @ ATL,2022-02-03,L,12,24,11,22,50.0,1,7,14.3,1,2,50.0,1,9,10,7,3,4,1,7,0,0
MIN,MIN @ DET,2022-02-03,W,12,25,9,21,42.9,3,10,30.0,4,4,100.0,3,8,11,4,3,1,2,6,2,0
MIA,MIA @ SAS,2022-02-03,W,12,24,9,20,45.0,2,8,25.0,4,6,66.7,1,6,7,6,4,3,1,9,-5,0
LAL,LAL @ LAC,2022-02-03,L,12,28,11,21,52.4,3,7,42.9,3,5,60.0,2,8,10,4,3,1,3,5,11,0
LAC,LAC vs. LAL,2022-02-03,W,12,17,6,22,27.3,1,7,14.3,4,5,80.0,4,7,11,1,4,2,1,6,-11,1
GSW,GSW vs. SAC,2022-02-03,W,12,32,13,19,68.4,4,6,66.7,2,4,50.0,0,9,9,6,5,4,0,6,1,1
DET,DET vs. MIN,2022-02-03,L,12,23,6,21,28.6,3,12,25.0,8,9,88.9,4,9,13,5,4,1,1,4,-2,1
CHI,CHI @ TOR,2022-02-03,L,12,33,12,24,50.0,3,7,42.9,6,6,100.0,5,11,16,8,3,1,2,7,6,0
ATL,ATL vs. PHX,2022-02-03,W,12,24,9,21,42.9,2,8,25.0,4,7,57.1,2,10,12,4,5,0,0,4,0,1
WAS,WAS @ PHI,2022-02-02,W,12,25,10,22,45.5,1,4,25.0,4,5,80.0,3,9,12,6,2,0,2,3,1,0
UTA,UTA vs. DEN,2022-02-02,W,12,26,9,19,47.4,1,6,16.7,7,10,70.0,2,5,7,4,4,4,1,5,1,1
SAC,SAC vs. BKN,2022-02-02,W,12,29,10,18,55.6,1,7,14.3,8,8,100.0,1,11,12,3,2,2,3,3,14,1
POR,POR @ LAL,2022-02-02,L,12,19,7,17,41.2,3,8,37.5,2,4,50.0,2,10,12,4,8,2,0,11,-8,0
PHI,PHI vs. WAS,2022-02-02,L,12,24,10,24,41.7,2,4,50.0,2,3,66.7,3,8,11,6,1,0,0,5,-1,1
ORL,ORL @ IND,2022-02-02,W,12,33,9,23,39.1,2,7,28.6,13,14,92.9,0,11,11,6,2,3,0,9,3,0
OKC,OKC @ DAL,2022-02-02,W,12,18,7,19,36.8,2,8,25.0,2,4,50.0,3,7,10,4,4,0,2,3,-9,0
NYK,NYK vs. MEM,2022-02-02,L,12,29,12,24,50.0,4,10,40.0,1,1,100.0,2,10,12,8,4,2,5,6,1,1
MEM,MEM @ NYK,2022-02-02,W,12,28,9,24,37.5,4,9,44.4,6,9,66.7,4,8,12,6,4,3,3,3,-1,0
LAL,LAL vs. POR,2022-02-02,W,12,27,7,20,35.0,1,7,14.3,12,19,63.2,5,9,14,6,3,7,2,5,8,1
IND,IND vs. ORL,2022-02-02,L,12,30,9,25,36.0,1,6,16.7,11,13,84.6,4,13,17,6,4,1,1,8,-3,1
HOU,HOU vs. CLE,2022-02-02,W,12,25,10,23,43.5,3,11,27.3,2,3,66.7,4,4,8,5,0,4,0,4,4,1
DEN,DEN @ UTA,2022-02-02,L,12,25,11,18,61.1,0,3,0.0,3,5,60.0,2,8,10,4,6,2,1,9,-1,0
DAL,DAL vs. OKC,2022-02-02,L,12,27,11,25,44.0,4,11,36.4,1,1,100.0,4,8,12,6,2,2,3,4,9,1
CLE,CLE @ HOU,2022-02-02,L,12,21,9,15,60.0,0,1,0.0,3,5,60.0,2,9,11,4,6,0,0,4,-4,0
CHA,CHA @ BOS,2022-02-02,L,12,29,8,17,47.1,5,11,45.5,8,10,80.0,2,9,11,7,4,2,2,9,4,0
BOS,BOS vs. CHA,2022-02-02,W,12,25,7,20,35.0,2,9,22.2,9,10,90.0,2,7,9,4,3,2,1,6,-4,1
